22782	22317	22126	18413	20380	26174	4792	4055	21957	15691	18231	25255	13486	8645	104	17525	9054	25769	10532	6984
15375	4693	19235	32137	24791	21658	14526	17592	21383	15122	1017	14430	1236	23988	26304	25923	24244	3493	113	29920
3595	2129	3227	6423	3975	24763	30470	24610	968	4881	28915	1226	3781	30340	27556	3801	18027	343	7199	22481
29831	4917	27696	18398	12261	14791	31917	24330	4281	9094	7421	24240	1087	13518	23515	10035	927	29492	5464	7663
12819	15130	8735	12144	9803	29569	3069	16866	25361	13342	27553	11209	17193	4527	21408	755	23675	1167	27836	22442
7796	7560	10085	12334	12201	31977	9856	22626	20157	16345	18280	22981	14981	22507	27442	12196	25963	243	25910	2958
30736	18711	13002	15881	26422	24361	24657	6019	8412	6964	16245	21899	5290	30036	21168	28737	7056	24267	4625	23563
683	12626	27965	5002	15720	10413	11956	32205	747	6786	9301	1220	23218	24683	12581	28663	23669	10314	11340	22391
10065	7901	12640	17173	21542	10386	17894	18899	26430	7324	30742	17816	1327	13894	23263	28456	28418	12423	811	30290
2452	16343	27236	27244	29757	24130	23095	1788	29360	7611	17816	14520	11810	29874	13062	28337	4527	14569	7184	3019
17913	15491	26136	3184	4114	16734	22615	13445	6044	13986	13089	22941	22574	29850	19562	7533	16890	27331	21898	11393
19885	29731	11837	21805	1943	17884	26862	2757	22028	11265	25653	10512	32522	2216	7582	3067	12571	18753	8620	20363
4989	17958	15645	19477	8577	16499	21360	8881	21809	29207	32421	28140	25909	25643	23620	27325	6648	32643	11168	11707
32262	2947	8541	14476	28089	3892	5168	929	18964	18583	26342	20512	21231	11834	21416	22050	27732	12040	31869	8991
21290	9317	25872	15526	1296	10875	14772	23378	24460	21198	1957	20985	14949	25879	19088	29990	333	8783	29526	5834
4291	15882	19470	27182	23096	518	23881	25644	4977	20484	14489	27551	29996	30166	19540	28184	19718	1978	9365	11475
26268	13542	15748	21993	4081	19044	19159	15814	15632	22560	6297	19678	3826	11328	26922	30108	16801	6323	29832	18075
17822	14093	27852	27929	2176	7826	11256	15273	12511	16528	28399	2343	20848	24307	16837	31729	22385	20755	313	5460
14408	2768	5504	4421	8807	6625	19013	28242	13682	3433	26605	12760	1444	31691	29215	15477	28271	6848	12164	17088
30818	7591	24267	15928	22096	19996	15601	27259	15791	4811	16575	8889	7742	22662	12180	13159	31979	4502	28516	29752
30195	16207	14849	15945	10827	14824	5529	4763	7231	10889	13952	1223	16217	27556	11824	15853	16260	17289	2959	11246
17265	11573	20592	12507	11834	9067	24667	26285	9285	8711	19601	19254	22380	20878	8523	26711	24154	4361	6211	19572
6968	21012	21621	26405	30090	31538	2855	7726	27475	17507	15911	11954	15744	16889	27476	11939	15235	4519	21855	17021
29247	24027	18899	23348	16932	11085	2131	4202	8347	9432	12067	27366	2212	22922	20715	13122	24253	8439	6071	6371
19463	6610	6465	17711	21668	30398	16499	12025	11619	3425	28712	16960	5279	23482	17203	12314	12900	30645	3490	31467
17364	7421	836	4826	5577	19730	10088	5766	4796	13723	27112	3060	26598	20733	5478	9677	1444	29996	29398	26822
32544	17602	17980	17759	3374	13902	2231	31184	14452	9710	959	20544	28366	9504	12715	3385	2033	31957	1910	8793
32078	5575	3010	31050	22841	15117	24349	27380	8522	27372	6532	14064	16387	10737	8485	3904	12724	3132	24169	3134
30876	26911	28978	7379	7249	27880	19298	18153	14434	31994	21660	19491	24122	8739	31566	1739	20039	27945	22255	4876
19548	2470	16261	6241	4948	29462	32363	18253	11257	47	31825	24397	11044	14449	4228	20747	6949	10237	21872	20692
